event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold_before_promo,quantity_sold(after_promo),base_price_after_promo,revenue_before_promo,quantity_sold_after_promo,revenue_after_promo,isu,isu_pct,ir,ir_pct
aa6972,STMDU-0,CAMP_DIW_01,P12,62,50% OFF,103,131,31,6386,131,4061,28,0.27,-2325,-0.36
1824c2,STHYD-6,CAMP_SAN_01,P12,62,50% OFF,67,93,31,4154,93,2883,26,0.39,-1271,-0.31
cdb883,STMDU-0,CAMP_SAN_01,P12,62,50% OFF,46,66,31,2852,66,2046,20,0.43,-806,-0.28
2c893f,STCHE-3,CAMP_DIW_01,P12,62,50% OFF,103,129,31,6386,129,3999,26,0.25,-2387,-0.37
d671d3,STVSK-1,CAMP_DIW_01,P12,62,50% OFF,91,113,31,5642,113,3503,22,0.24,-2139,-0.38
6d343d,STHYD-6,CAMP_DIW_01,P12,62,50% OFF,133,167,31,8246,167,5177,34,0.26,-3069,-0.37
a672df,STMDU-1,CAMP_SAN_01,P12,62,50% OFF,36,49,31,2232,49,1519,13,0.36,-713,-0.32
65f85a,STBLR-7,CAMP_SAN_01,P12,62,50% OFF,58,92,31,3596,92,2852,34,0.59,-744,-0.21
491ff2,STVJD-1,CAMP_SAN_01,P12,62,50% OFF,30,42,31,1860,42,1302,12,0.4,-558,-0.3
cca40f,STBLR-1,CAMP_SAN_01,P12,62,50% OFF,73,102,31,4526,102,3162,29,0.4,-1364,-0.3
0a0062,STHYD-4,CAMP_DIW_01,P12,62,50% OFF,110,146,31,6820,146,4526,36,0.33,-2294,-0.34
02c389,STBLR-8,CAMP_DIW_01,P12,62,50% OFF,120,159,31,7440,159,4929,39,0.33,-2511,-0.34
718bb4,STHYD-2,CAMP_DIW_01,P12,62,50% OFF,129,165,31,7998,165,5115,36,0.28,-2883,-0.36
e116d8,STVSK-4,CAMP_DIW_01,P12,62,50% OFF,98,133,31,6076,133,4123,35,0.36,-1953,-0.32
e97ac0,STTRV-0,CAMP_SAN_01,P12,62,50% OFF,22,30,31,1364,30,930,8,0.36,-434,-0.32
acaff0,STHYD-0,CAMP_DIW_01,P12,62,50% OFF,133,195,31,8246,195,6045,62,0.47,-2201,-0.27
4cefe1,STMYS-1,CAMP_DIW_01,P12,62,50% OFF,127,185,31,7874,185,5735,58,0.46,-2139,-0.27
baecfe,STVJD-0,CAMP_SAN_01,P12,62,50% OFF,31,43,31,1922,43,1333,12,0.39,-589,-0.31
e3929b,STMYS-0,CAMP_DIW_01,P12,62,50% OFF,98,128,31,6076,128,3968,30,0.31,-2108,-0.35
434698,STVSK-0,CAMP_SAN_01,P12,62,50% OFF,39,63,31,2418,63,1953,24,0.62,-465,-0.19
2e0f86,STMDU-2,CAMP_DIW_01,P12,62,50% OFF,71,80,31,4402,80,2480,9,0.13,-1922,-0.44
05d8e7,STMYS-1,CAMP_SAN_01,P12,62,50% OFF,45,71,31,2790,71,2201,26,0.58,-589,-0.21
0a2689,STBLR-8,CAMP_SAN_01,P12,62,50% OFF,55,77,31,3410,77,2387,22,0.4,-1023,-0.3
955fa6,STHYD-5,CAMP_DIW_01,P12,62,50% OFF,161,209,31,9982,209,6479,48,0.3,-3503,-0.35
94cacb,STCHE-0,CAMP_SAN_01,P12,62,50% OFF,55,79,31,3410,79,2449,24,0.44,-961,-0.28
b9b7dd,STBLR-3,CAMP_DIW_01,P12,62,50% OFF,126,157,31,7812,157,4867,31,0.25,-2945,-0.38
1e8961,STBLR-3,CAMP_SAN_01,P12,62,50% OFF,61,84,31,3782,84,2604,23,0.38,-1178,-0.31
a9ae21,STCBE-0,CAMP_DIW_01,P12,62,50% OFF,80,119,31,4960,119,3689,39,0.49,-1271,-0.26
4d22d1,STBLR-9,CAMP_SAN_01,P12,62,50% OFF,52,73,31,3224,73,2263,21,0.4,-961,-0.3
ad56bd,STMLR-2,CAMP_DIW_01,P09,110,50% OFF,36,37,55,3960,37,2035,1,0.03,-1925,-0.49
8f1624,STVJD-0,CAMP_DIW_01,P10,65,50% OFF,57,75,32.5,3705,75,2437.5,18,0.32,-1267.5,-0.34
26322a,STMLR-0,CAMP_DIW_01,P10,65,50% OFF,52,71,32.5,3380,71,2307.5,19,0.37,-1072.5,-0.32
9c74f7,STBLR-9,CAMP_DIW_01,P09,110,50% OFF,71,90,55,7810,90,4950,19,0.27,-2860,-0.37
0951b6,STMYS-1,CAMP_DIW_01,P09,110,50% OFF,103,159,55,11330,159,8745,56,0.54,-2585,-0.23
b8f698,STMDU-3,CAMP_DIW_01,P10,65,50% OFF,68,76,32.5,4420,76,2470,8,0.12,-1950,-0.44
93e61f,STBLR-4,CAMP_DIW_01,P10,65,50% OFF,92,120,32.5,5980,120,3900,28,0.3,-2080,-0.35
3070a3,STVSK-3,CAMP_DIW_01,P10,65,50% OFF,68,76,32.5,4420,76,2470,8,0.12,-1950,-0.44
cf0a2a,STHYD-3,CAMP_DIW_01,P09,110,50% OFF,92,147,55,10120,147,8085,55,0.6,-2035,-0.2
d9d3f4,STMYS-1,CAMP_DIW_01,P10,65,50% OFF,103,158,32.5,6695,158,5135,55,0.53,-1560,-0.23
aaea9e,STTRV-0,CAMP_DIW_01,P10,65,50% OFF,68,93,32.5,4420,93,3022.5,25,0.37,-1397.5,-0.32
5991de,STMDU-0,CAMP_DIW_01,P09,110,50% OFF,43,58,55,4730,58,3190,15,0.35,-1540,-0.33
9779b0,STVSK-2,CAMP_DIW_01,P10,65,50% OFF,85,128,32.5,5525,128,4160,43,0.51,-1365,-0.25
ddddb3,STBLR-2,CAMP_DIW_01,P09,110,50% OFF,103,136,55,11330,136,7480,33,0.32,-3850,-0.34
567271,STMDU-0,CAMP_DIW_01,P10,65,50% OFF,78,102,32.5,5070,102,3315,24,0.31,-1755,-0.35
da5d21,STBLR-9,CAMP_DIW_01,P10,65,50% OFF,92,125,32.5,5980,125,4062.5,33,0.36,-1917.5,-0.32
7a6449,STHYD-3,CAMP_DIW_01,P10,65,50% OFF,131,203,32.5,8515,203,6597.5,72,0.55,-1917.5,-0.23
62d659,STHYD-6,CAMP_DIW_01,P10,65,50% OFF,105,137,32.5,6825,137,4452.5,32,0.3,-2372.5,-0.35
cbe691,STBLR-0,CAMP_DIW_01,P10,65,50% OFF,103,134,32.5,6695,134,4355,31,0.3,-2340,-0.35
5a0c33,STCBE-2,CAMP_DIW_01,P10,65,50% OFF,87,127,32.5,5655,127,4127.5,40,0.46,-1527.5,-0.27
223d36,STMYS-0,CAMP_DIW_01,P10,65,50% OFF,129,167,32.5,8385,167,5427.5,38,0.29,-2957.5,-0.35
ec5570,STVJD-1,CAMP_DIW_01,P10,65,50% OFF,71,95,32.5,4615,95,3087.5,24,0.34,-1527.5,-0.33
55fed8,STCBE-3,CAMP_DIW_01,P09,110,50% OFF,40,60,55,4400,60,3300,20,0.5,-1100,-0.25
52ec61,STBLR-8,CAMP_DIW_01,P10,65,50% OFF,133,172,32.5,8645,172,5590,39,0.29,-3055,-0.35
879d99,STHYD-5,CAMP_DIW_01,P09,110,50% OFF,92,124,55,10120,124,6820,32,0.35,-3300,-0.33
bcf305,STCHE-5,CAMP_DIW_01,P09,110,50% OFF,75,80,55,8250,80,4400,5,0.07,-3850,-0.47
e80ad8,STCHE-7,CAMP_DIW_01,P10,65,50% OFF,136,179,32.5,8840,179,5817.5,43,0.32,-3022.5,-0.34
8d20b8,STBLR-5,CAMP_DIW_01,P09,110,50% OFF,75,95,55,8250,95,5225,20,0.27,-3025,-0.37
e2abd2,STCHE-3,CAMP_DIW_01,P09,110,50% OFF,73,92,55,8030,92,5060,19,0.26,-2970,-0.37
7c51b1,STCBE-0,CAMP_DIW_01,P09,110,50% OFF,59,89,55,6490,89,4895,30,0.51,-1595,-0.25
28acbc,STBLR-2,CAMP_DIW_01,P10,65,50% OFF,105,132,32.5,6825,132,4290,27,0.26,-2535,-0.37
cd36b2,STCHE-4,CAMP_DIW_01,P10,65,50% OFF,127,168,32.5,8255,168,5460,41,0.32,-2795,-0.34
5dd3d3,STVJD-0,CAMP_DIW_01,P09,110,50% OFF,40,54,55,4400,54,2970,14,0.35,-1430,-0.33
98cc83,STVSK-0,CAMP_DIW_01,P10,65,50% OFF,84,127,32.5,5460,127,4127.5,43,0.51,-1332.5,-0.24
cb7ddd,STVJD-1,CAMP_DIW_01,P09,110,50% OFF,49,65,55,5390,65,3575,16,0.33,-1815,-0.34
626cb9,STMLR-0,CAMP_DIW_01,P09,110,50% OFF,36,48,55,3960,48,2640,12,0.33,-1320,-0.33
a35a4f,STCHE-6,CAMP_DIW_01,P10,65,50% OFF,122,153,32.5,7930,153,4972.5,31,0.25,-2957.5,-0.37
42fb76,STHYD-5,CAMP_DIW_01,P10,65,50% OFF,112,151,32.5,7280,151,4907.5,39,0.35,-2372.5,-0.33
f3d93f,STHYD-4,CAMP_DIW_01,P09,110,50% OFF,73,95,55,8030,95,5225,22,0.3,-2805,-0.35
77c6d5,STCHE-1,CAMP_DIW_01,P09,110,50% OFF,59,67,55,6490,67,3685,8,0.14,-2805,-0.43
0d23fe,STVSK-4,CAMP_DIW_01,P09,110,50% OFF,63,86,55,6930,86,4730,23,0.37,-2200,-0.32
598637,STCHE-7,CAMP_DIW_01,P09,110,50% OFF,71,90,55,7810,90,4950,19,0.27,-2860,-0.37
8ba5a1,STBLR-6,CAMP_DIW_01,P09,110,50% OFF,84,131,55,9240,131,7205,47,0.56,-2035,-0.22
01b425,STMYS-3,CAMP_DIW_01,P09,110,50% OFF,68,76,55,7480,76,4180,8,0.12,-3300,-0.44
90f2d8,STMDU-2,CAMP_DIW_01,P10,65,50% OFF,61,71,32.5,3965,71,2307.5,10,0.16,-1657.5,-0.42
dd9914,STVSK-1,CAMP_DIW_01,P10,65,50% OFF,98,132,32.5,6370,132,4290,34,0.35,-2080,-0.33
512d92,STCHE-4,CAMP_DIW_01,P09,110,50% OFF,87,115,55,9570,115,6325,28,0.32,-3245,-0.34
3ec68b,STBLR-1,CAMP_DIW_01,P09,110,50% OFF,73,95,55,8030,95,5225,22,0.3,-2805,-0.35
c74866,STBLR-5,CAMP_DIW_01,P10,65,50% OFF,115,151,32.5,7475,151,4907.5,36,0.31,-2567.5,-0.34
461ad4,STTRV-1,CAMP_DIW_01,P09,110,50% OFF,42,55,55,4620,55,3025,13,0.31,-1595,-0.35
a50d87,STCBE-3,CAMP_DIW_01,P10,65,50% OFF,82,122,32.5,5330,122,3965,40,0.49,-1365,-0.26
edacb9,STCHE-3,CAMP_DIW_01,P10,65,50% OFF,119,154,32.5,7735,154,5005,35,0.29,-2730,-0.35
4d9f1a,STCBE-1,CAMP_DIW_01,P09,110,50% OFF,59,69,55,6490,69,3795,10,0.17,-2695,-0.42
191614,STMYS-3,CAMP_DIW_01,P10,65,50% OFF,103,109,32.5,6695,109,3542.5,6,0.06,-3152.5,-0.47
18f69b,STMLR-2,CAMP_DIW_01,P10,65,50% OFF,61,68,32.5,3965,68,2210,7,0.11,-1755,-0.44
d2a08d,STCHE-5,CAMP_DIW_01,P10,65,50% OFF,141,157,32.5,9165,157,5102.5,16,0.11,-4062.5,-0.44
2384f8,STMYS-0,CAMP_DIW_01,P09,110,50% OFF,70,87,55,7700,87,4785,17,0.24,-2915,-0.38
f35446,STTRV-0,CAMP_DIW_01,P09,110,50% OFF,33,43,55,3630,43,2365,10,0.3,-1265,-0.35
f0500d,STCHE-6,CAMP_DIW_01,P09,110,50% OFF,66,82,55,7260,82,4510,16,0.24,-2750,-0.38
66b476,STBLR-6,CAMP_DIW_01,P10,65,50% OFF,103,160,32.5,6695,160,5200,57,0.55,-1495,-0.22
5bbf38,STBLR-0,CAMP_DIW_01,P09,110,50% OFF,78,104,55,8580,104,5720,26,0.33,-2860,-0.33
2e48c4,STVSK-0,CAMP_DIW_01,P09,110,50% OFF,50,76,55,5500,76,4180,26,0.52,-1320,-0.24
5d5637,STCHE-0,CAMP_DIW_01,P09,110,50% OFF,94,119,55,10340,119,6545,25,0.27,-3795,-0.37
f25735,STBLR-3,CAMP_DIW_01,P09,110,50% OFF,66,85,55,7260,85,4675,19,0.29,-2585,-0.36
f21f4c,STVSK-3,CAMP_DIW_01,P09,110,50% OFF,50,58,55,5500,58,3190,8,0.16,-2310,-0.42
f0365e,STCHE-2,CAMP_DIW_01,P09,110,50% OFF,85,90,55,9350,90,4950,5,0.06,-4400,-0.47
06749d,STMDU-2,CAMP_DIW_01,P09,110,50% OFF,47,54,55,5170,54,2970,7,0.15,-2200,-0.43
a3caaa,STCHE-0,CAMP_DIW_01,P10,65,50% OFF,126,167,32.5,8190,167,5427.5,41,0.33,-2762.5,-0.34
788131,STBLR-3,CAMP_DIW_01,P10,65,50% OFF,108,145,32.5,7020,145,4712.5,37,0.34,-2307.5,-0.33
9ebcf9,STVSK-4,CAMP_DIW_01,P10,65,50% OFF,80,109,32.5,5200,109,3542.5,29,0.36,-1657.5,-0.32
5f313a,STCHE-2,CAMP_DIW_01,P10,65,50% OFF,124,135,32.5,8060,135,4387.5,11,0.09,-3672.5,-0.46
3426bd,STCBE-0,CAMP_DIW_01,P10,65,50% OFF,80,124,32.5,5200,124,4030,44,0.55,-1170,-0.23
655aa2,STHYD-0,CAMP_DIW_01,P10,65,50% OFF,112,170,32.5,7280,170,5525,58,0.52,-1755,-0.24
1274dc,STCBE-4,CAMP_DIW_01,P09,110,50% OFF,54,68,55,5940,68,3740,14,0.26,-2200,-0.37
3f34d5,STCBE-2,CAMP_DIW_01,P09,110,50% OFF,50,80,55,5500,80,4400,30,0.6,-1100,-0.2
4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,50% OFF,64,81,55,7040,81,4455,17,0.27,-2585,-0.37
cf616b,STMYS-2,CAMP_DIW_01,P09,110,50% OFF,64,84,55,7040,84,4620,20,0.31,-2420,-0.34
a7c40d,STMLR-1,CAMP_DIW_01,P09,110,50% OFF,38,50,55,4180,50,2750,12,0.32,-1430,-0.34
24054f,STBLR-4,CAMP_DIW_01,P09,110,50% OFF,89,116,55,9790,116,6380,27,0.3,-3410,-0.35
9ff4a9,STMDU-1,CAMP_DIW_01,P10,65,50% OFF,94,120,32.5,6110,120,3900,26,0.28,-2210,-0.36
e391bc,STHYD-0,CAMP_DIW_01,P09,110,50% OFF,77,113,55,8470,113,6215,36,0.47,-2255,-0.27
faeeb8,STHYD-2,CAMP_DIW_01,P09,110,50% OFF,80,107,55,8800,107,5885,27,0.34,-2915,-0.33
e4b7e4,STHYD-6,CAMP_DIW_01,P09,110,50% OFF,78,102,55,8580,102,5610,24,0.31,-2970,-0.35
5bfb5e,STCBE-4,CAMP_DIW_01,P10,65,50% OFF,57,72,32.5,3705,72,2340,15,0.26,-1365,-0.37
19bc3b,STMDU-1,CAMP_DIW_01,P09,110,50% OFF,47,62,55,5170,62,3410,15,0.32,-1760,-0.34
3ace0f,STVSK-2,CAMP_DIW_01,P09,110,50% OFF,64,98,55,7040,98,5390,34,0.53,-1650,-0.23
4c1375,STHYD-4,CAMP_DIW_01,P10,65,50% OFF,148,196,32.5,9620,196,6370,48,0.32,-3250,-0.34
69557f,STBLR-1,CAMP_DIW_01,P10,65,50% OFF,106,137,32.5,6890,137,4452.5,31,0.29,-2437.5,-0.35
e0844a,STTRV-1,CAMP_DIW_01,P10,65,50% OFF,64,80,32.5,4160,80,2600,16,0.25,-1560,-0.38
52d20e,STHYD-1,CAMP_DIW_01,P10,65,50% OFF,134,156,32.5,8710,156,5070,22,0.16,-3640,-0.42
79bfae,STMYS-2,CAMP_DIW_01,P10,65,50% OFF,134,182,32.5,8710,182,5915,48,0.36,-2795,-0.32
d4b484,STHYD-2,CAMP_DIW_01,P10,65,50% OFF,140,186,32.5,9100,186,6045,46,0.33,-3055,-0.34
1507,STMDU-3,CAMP_DIW_01,P09,110,50% OFF,57,61,55,6270,61,3355,4,0.07,-2915,-0.46
3d7dc9,STCHE-1,CAMP_DIW_01,P10,65,50% OFF,127,133,32.5,8255,133,4322.5,6,0.05,-3932.5,-0.48
d04921,STMLR-1,CAMP_DIW_01,P10,65,50% OFF,50,68,32.5,3250,68,2210,18,0.36,-1040,-0.32
20eb36,STCBE-1,CAMP_DIW_01,P10,65,50% OFF,80,92,32.5,5200,92,2990,12,0.15,-2210,-0.43
08086d,STBLR-7,CAMP_DIW_01,P10,65,50% OFF,120,188,32.5,7800,188,6110,68,0.57,-1690,-0.22
be603f,STHYD-1,CAMP_DIW_01,P09,110,50% OFF,87,92,55,9570,92,5060,5,0.06,-4510,-0.47
e716e7,STBLR-7,CAMP_DIW_01,P09,110,50% OFF,78,117,55,8580,117,6435,39,0.5,-2145,-0.25
1b1cf1,STBLR-8,CAMP_DIW_01,P09,110,50% OFF,61,77,55,6710,77,4235,16,0.26,-2475,-0.37
635862,STVSK-4,CAMP_SAN_01,P02,860,33% OFF,348,480,576.2,299280,480,276576,132,0.38,-22704,-0.08
a10402,STVSK-2,CAMP_SAN_01,P02,860,33% OFF,295,436,576.2,253700,436,251223.2,141,0.48,-2476.8,-0.01
107747,STHYD-1,CAMP_SAN_01,P02,860,33% OFF,488,580,576.2,419680,580,334196,92,0.19,-85484,-0.2
c6ca4d,STHYD-2,CAMP_SAN_01,P02,860,33% OFF,465,646,576.2,399900,646,372225.2,181,0.39,-27674.8,-0.07
a1624e,STHYD-1,CAMP_DIW_01,P02,860,33% OFF,351,449,576.2,301860,449,258713.8,98,0.28,-43146.2,-0.14
72f6b4,STTRV-0,CAMP_SAN_01,P02,860,33% OFF,241,344,576.2,207260,344,198212.8,103,0.43,-9047.2,-0.04
a4fb0b,STMDU-0,CAMP_SAN_01,P02,860,33% OFF,318,448,576.2,273480,448,258137.6,130,0.41,-15342.4,-0.06
4e3a3d,STVJD-0,CAMP_DIW_01,P02,860,33% OFF,197,285,576.2,169420,285,164217,88,0.45,-5203,-0.03
9387d1,STHYD-6,CAMP_DIW_01,P02,860,33% OFF,329,470,576.2,282940,470,270814,141,0.43,-12126,-0.04
eccfbe,STCHE-1,CAMP_DIW_01,P02,860,33% OFF,364,451,576.2,313040,451,259866.2,87,0.24,-53173.8,-0.17
b017e0,STMDU-3,CAMP_DIW_01,P02,860,33% OFF,276,345,576.2,237360,345,198789,69,0.25,-38571,-0.16
7d1872,STMYS-2,CAMP_DIW_01,P02,860,33% OFF,283,430,576.2,243380,430,247766,147,0.52,4386,0.02
0a45d8,STTRV-0,CAMP_DIW_01,P02,860,33% OFF,196,303,576.2,168560,303,174588.6,107,0.55,6028.6,0.04
bcbc28,STVSK-1,CAMP_DIW_01,P02,860,33% OFF,253,389,576.2,217580,389,224141.8,136,0.54,6561.8,0.03
8f4f8c,STVJD-1,CAMP_DIW_01,P02,860,33% OFF,210,321,576.2,180600,321,184960.2,111,0.53,4360.2,0.02
b41e58,STCBE-4,CAMP_DIW_01,P02,860,33% OFF,255,377,576.2,219300,377,217227.4,122,0.48,-2072.6,-0.01
ee63b3,STHYD-4,CAMP_DIW_01,P02,860,33% OFF,362,521,576.2,311320,521,300200.2,159,0.44,-11119.8,-0.04
d3575d,STMLR-2,CAMP_DIW_01,P02,860,33% OFF,210,268,576.2,180600,268,154421.6,58,0.28,-26178.4,-0.14
096adc,STBLR-8,CAMP_SAN_01,P02,860,33% OFF,441,626,576.2,379260,626,360701.2,185,0.42,-18558.8,-0.05
463205,STVSK-2,CAMP_DIW_01,P02,860,33% OFF,215,371,576.2,184900,371,213770.2,156,0.73,28870.2,0.16
003e8d,STCHE-3,CAMP_DIW_01,P02,860,33% OFF,371,519,576.2,319060,519,299047.8,148,0.4,-20012.2,-0.06
58df9b,STCBE-2,CAMP_DIW_01,P02,860,33% OFF,183,327,576.2,157380,327,188417.4,144,0.79,31037.4,0.2
0013db,STBLR-1,CAMP_SAN_01,P02,860,33% OFF,435,622,576.2,374100,622,358396.4,187,0.43,-15703.6,-0.04
53bb94,STHYD-2,CAMP_DIW_01,P02,860,33% OFF,402,611,576.2,345720,611,352058.2,209,0.52,6338.2,0.02
02b894,STBLR-2,CAMP_SAN_01,P02,860,33% OFF,477,658,576.2,410220,658,379139.6,181,0.38,-31080.4,-0.08
6ee2af,STHYD-3,CAMP_SAN_01,P02,860,33% OFF,595,892,576.2,511700,892,513970.4,297,0.5,2270.4,0
607c9d,STCHE-2,CAMP_SAN_01,P02,860,33% OFF,556,711,576.2,478160,711,409678.2,155,0.28,-68481.8,-0.14
97ad03,STCBE-1,CAMP_SAN_01,P02,860,33% OFF,379,462,576.2,325940,462,266204.4,83,0.22,-59735.6,-0.18
da3c49,STMLR-2,CAMP_SAN_01,P02,860,33% OFF,270,313,576.2,232200,313,180350.6,43,0.16,-51849.4,-0.22
3459ec,STCHE-3,CAMP_SAN_01,P02,860,33% OFF,468,636,576.2,402480,636,366463.2,168,0.36,-36016.8,-0.09
b58c2d,STMYS-0,CAMP_SAN_01,P02,860,33% OFF,499,703,576.2,429140,703,405068.6,204,0.41,-24071.4,-0.06
b526b4,STCHE-7,CAMP_SAN_01,P02,860,33% OFF,525,756,576.2,451500,756,435607.2,231,0.44,-15892.8,-0.04
fd5955,STCBE-0,CAMP_DIW_01,P02,860,33% OFF,313,541,576.2,269180,541,311724.2,228,0.73,42544.2,0.16
4f40ed,STCHE-5,CAMP_SAN_01,P02,860,33% OFF,564,721,576.2,485040,721,415440.2,157,0.28,-69599.8,-0.14
144c17,STCHE-2,CAMP_DIW_01,P02,860,33% OFF,411,509,576.2,353460,509,293285.8,98,0.24,-60174.2,-0.17
b0cc1e,STBLR-9,CAMP_SAN_01,P02,860,33% OFF,610,847,576.2,524600,847,488041.4,237,0.39,-36558.6,-0.07
dc2bb1,STMYS-3,CAMP_SAN_01,P02,860,33% OFF,400,476,576.2,344000,476,274271.2,76,0.19,-69728.8,-0.2
2ba228,STCHE-5,CAMP_DIW_01,P02,860,33% OFF,316,388,576.2,271760,388,223565.6,72,0.23,-48194.4,-0.18
240703,STHYD-5,CAMP_SAN_01,P02,860,33% OFF,471,659,576.2,405060,659,379715.8,188,0.4,-25344.2,-0.06
1c9eaa,STBLR-6,CAMP_DIW_01,P02,860,33% OFF,367,612,576.2,315620,612,352634.4,245,0.67,37014.4,0.12
269cec,STBLR-6,CAMP_SAN_01,P02,860,33% OFF,532,813,576.2,457520,813,468450.6,281,0.53,10930.6,0.02
f8b6ac,STCHE-4,CAMP_DIW_01,P02,860,33% OFF,400,580,576.2,344000,580,334196,180,0.45,-9804,-0.03
d7798b,STMYS-2,CAMP_SAN_01,P02,860,33% OFF,484,677,576.2,416240,677,390087.4,193,0.4,-26152.6,-0.06
874377,STHYD-3,CAMP_DIW_01,P02,860,33% OFF,365,616,576.2,313900,616,354939.2,251,0.69,41039.2,0.13
4cc388,STBLR-7,CAMP_SAN_01,P02,860,33% OFF,526,799,576.2,452360,799,460383.8,273,0.52,8023.8,0.02
74657,STMLR-0,CAMP_DIW_01,P02,860,33% OFF,194,271,576.2,166840,271,156150.2,77,0.4,-10689.8,-0.06
19352c,STBLR-4,CAMP_SAN_01,P02,860,33% OFF,501,701,576.2,430860,701,403916.2,200,0.4,-26943.8,-0.06
0f750a,STBLR-0,CAMP_SAN_01,P02,860,33% OFF,451,613,576.2,387860,613,353210.6,162,0.36,-34649.4,-0.09
2b41a0,STBLR-3,CAMP_SAN_01,P02,860,33% OFF,450,634,576.2,387000,634,365310.8,184,0.41,-21689.2,-0.06
18810a,STMYS-1,CAMP_DIW_01,P02,860,33% OFF,395,711,576.2,339700,711,409678.2,316,0.8,69978.2,0.21
0da7fd,STVSK-0,CAMP_SAN_01,P02,860,33% OFF,408,632,576.2,350880,632,364158.4,224,0.55,13278.4,0.04
1768c2,STHYD-0,CAMP_DIW_01,P02,860,33% OFF,367,601,576.2,315620,601,346296.2,234,0.64,30676.2,0.1
e5e244,STBLR-5,CAMP_DIW_01,P02,860,33% OFF,351,526,576.2,301860,526,303081.2,175,0.5,1221.2,0
3ea719,STBLR-7,CAMP_DIW_01,P02,860,33% OFF,336,577,576.2,288960,577,332467.4,241,0.72,43507.4,0.15
0d853d,STHYD-4,CAMP_SAN_01,P02,860,33% OFF,594,819,576.2,510840,819,471907.8,225,0.38,-38932.2,-0.08
2cc7f0,STMDU-3,CAMP_SAN_01,P02,860,33% OFF,457,548,576.2,393020,548,315757.6,91,0.2,-77262.4,-0.2
0953d7,STVSK-1,CAMP_SAN_01,P02,860,33% OFF,387,530,576.2,332820,530,305386,143,0.37,-27434,-0.08
96a556,STBLR-1,CAMP_DIW_01,P02,860,33% OFF,358,537,576.2,307880,537,309419.4,179,0.5,1539.4,0
36968d,STMDU-1,CAMP_SAN_01,P02,860,33% OFF,289,404,576.2,248540,404,232784.8,115,0.4,-15755.2,-0.06
400cab,STCHE-4,CAMP_SAN_01,P02,860,33% OFF,642,918,576.2,552120,918,528951.6,276,0.43,-23168.4,-0.04
4a77da,STMLR-0,CAMP_SAN_01,P02,860,33% OFF,243,332,576.2,208980,332,191298.4,89,0.37,-17681.6,-0.08
f63299,STVSK-0,CAMP_DIW_01,P02,860,33% OFF,301,526,576.2,258860,526,303081.2,225,0.75,44221.2,0.17
3f2255,STBLR-3,CAMP_DIW_01,P02,860,33% OFF,381,563,576.2,327660,563,324400.6,182,0.48,-3259.4,-0.01
cefb49,STMYS-3,CAMP_DIW_01,P02,860,33% OFF,322,386,576.2,276920,386,222413.2,64,0.2,-54506.8,-0.2
d1bfe5,STMDU-2,CAMP_DIW_01,P02,860,33% OFF,301,385,576.2,258860,385,221837,84,0.28,-37023,-0.14
84aa9b,STCHE-0,CAMP_SAN_01,P02,860,33% OFF,424,580,576.2,364640,580,334196,156,0.37,-30444,-0.08
b5b0f5,STCBE-0,CAMP_SAN_01,P02,860,33% OFF,399,586,576.2,343140,586,337653.2,187,0.47,-5486.8,-0.02
3153d6,STCBE-4,CAMP_SAN_01,P02,860,33% OFF,396,558,576.2,340560,558,321519.6,162,0.41,-19040.4,-0.06
b6b840,STCBE-1,CAMP_DIW_01,P02,860,33% OFF,244,312,576.2,209840,312,179774.4,68,0.28,-30065.6,-0.14
00a7c3,STTRV-1,CAMP_SAN_01,P02,860,33% OFF,231,314,576.2,198660,314,180926.8,83,0.36,-17733.2,-0.09
c8e17c,STMLR-1,CAMP_DIW_01,P02,860,33% OFF,166,252,576.2,142760,252,145202.4,86,0.52,2442.4,0.02
4aa530,STMYS-0,CAMP_DIW_01,P02,860,33% OFF,465,674,576.2,399900,674,388358.8,209,0.45,-11541.2,-0.03
5a4d9d,STCHE-1,CAMP_SAN_01,P02,860,33% OFF,468,599,576.2,402480,599,345143.8,131,0.28,-57336.2,-0.14
6909d3,STBLR-2,CAMP_DIW_01,P02,860,33% OFF,390,585,576.2,335400,585,337077,195,0.5,1677,0
29687a,STVJD-0,CAMP_SAN_01,P02,860,33% OFF,298,420,576.2,256280,420,242004,122,0.41,-14276,-0.06
0dfaac,STCHE-6,CAMP_DIW_01,P02,860,33% OFF,434,629,576.2,373240,629,362429.8,195,0.45,-10810.2,-0.03
9c2777,STCHE-6,CAMP_SAN_01,P02,860,33% OFF,463,629,576.2,398180,629,362429.8,166,0.36,-35750.2,-0.09
09d857,STHYD-5,CAMP_DIW_01,P02,860,33% OFF,386,594,576.2,331960,594,342262.8,208,0.54,10302.8,0.03
c649ca,STMYS-1,CAMP_SAN_01,P02,860,33% OFF,595,886,576.2,511700,886,510513.2,291,0.49,-1186.8,0
1c3fb4,STMLR-1,CAMP_SAN_01,P02,860,33% OFF,237,327,576.2,203820,327,188417.4,90,0.38,-15402.6,-0.08
c4123e,STCHE-7,CAMP_DIW_01,P02,860,33% OFF,336,507,576.2,288960,507,292133.4,171,0.51,3173.4,0.01
